time_worker_0,idle_time_0,heavy_0,time_worker_1,idle_time_1,heavy_1,time_worker_2,idle_time_2,heavy_2,time_worker_3,idle_time_3,heavy_3,total_chunk_time,total_idle,total_heavy
0.0122609,0.0025150003,87,0.012998,0.0017779004,113,0.0129779,0.0017980002,105,0.0130731,0.0017028004,103,0.0147759,0.0077937013,408
0.0120042,0.0038930997,86,0.0127212,0.0031761006,99,0.0130617,0.0028355997,108,0.0121205,0.0037768,95,0.0158973,0.0136816,388
0.0133668,0.0007386999,116,0.0119331,0.0021723993,91,0.0124103,0.0016951999,86,0.012574,0.0015314994,108,0.0141055,0.0061377985,401
0.012254,0.0038501006,82,0.0124613,0.0036428003,95,0.012342,0.0037621,99,0.0125748,0.0035293,101,0.0161041,0.014784301,377
0.0138843,0.0014412999,118,0.0119998,0.0033258004,94,0.0117697,0.0035559004,86,0.0129472,0.0023784004,92,0.0153256,0.010701401,390
0.0124262,0.0026857993,99,0.0125806,0.0025314,90,0.0127983,0.0023136996,112,0.0129361,0.0021758992,94,0.015112,0.009706798,395
0.0125004,0.0023959,95,0.012275,0.0026212996,96,0.0134133,0.0014829999,112,0.0135744,0.0013218997,100,0.0148963,0.007822099,403
0.0124821,0.0027176002,96,0.0134409,0.0017588008,95,0.012743,0.0024567004,100,0.0124872,0.0027125003,85,0.0151997,0.009645602,376
0.012846,0.0028988002,104,0.0125828,0.0031619994,98,0.0128527,0.0028920993,111,0.0130794,0.0026653996,107,0.0157448,0.0116182985,420
0.0117765,0.003918099,89,0.0124477,0.0032468997,100,0.0123061,0.0033884998,99,0.0122279,0.0034666993,94,0.0156946,0.014020198,382
0.0128757,0.0020704996,111,0.0124663,0.0024798997,100,0.0125437,0.0024025002,101,0.0127432,0.0022029998,97,0.0149462,0.009155899,409
0.0124989,0.0036603995,93,0.0126514,0.0035079,94,0.0127031,0.0034561995,90,0.0132374,0.0029218998,98,0.0161593,0.013546399,375
0.0123107,0.0037001995,93,0.0129366,0.0030742995,110,0.0129562,0.003054699,111,0.0128492,0.0031616995,102,0.0160109,0.0129908975,416
0.0123211,0.0025816,90,0.0123614,0.0025413,90,0.0124182,0.0024844995,109,0.0120726,0.0028300993,97,0.0149027,0.010437499,386
0.012549,0.0023509003,114,0.0123099,0.0025900006,100,0.0127255,0.0021743998,110,0.0115604,0.0033395002,91,0.0148999,0.010454801,415
0.0126928,0.0040783007,84,0.0132588,0.0035123006,110,0.0129518,0.0038193008,105,0.0131209,0.0036502006,102,0.0167711,0.015060103,401
0.0129939,0.0051080007,106,0.0127573,0.0053446004,99,0.0127727,0.005329201,95,0.0124881,0.005613801,93,0.0181019,0.021395601,393
0.0135557,0.0026437994,112,0.015051,0.0011484995,91,0.0123874,0.0038120998,94,0.0155586,0.00064089894,114,0.0161995,0.008245298,411
0.0133895,0.0065308996,105,0.0133646,0.0065557994,99,0.0131255,0.0067948997,97,0.0145523,0.0053680995,100,0.0199204,0.025249697,401
0.0179756,0.0038402993,96,0.0148244,0.0069915,104,0.0153478,0.0064680995,109,0.0160692,0.0057467,92,0.0218159,0.023046598,401
0.01315,0.0052282,94,0.0140296,0.0043486003,111,0.013141,0.0052372003,103,0.0162487,0.0021295007,106,0.0183782,0.016943501,414
0.0133333,0.0044791996,108,0.0125769,0.0052355994,92,0.0150158,0.0027967002,102,0.0132113,0.0046012,105,0.0178125,0.017112698,407
0.013684,0.005551,97,0.0130585,0.0061764996,103,0.0128637,0.0063712997,101,0.012618,0.0066170003,92,0.019235,0.0247158,393
0.0129964,0.0024990002,102,0.0142878,0.0012076003,120,0.014437,0.0010583997,115,0.0121725,0.0033229003,92,0.0154954,0.0080879005,429
0.0117617,0.0075212,79,0.0140796,0.0052033,112,0.0117458,0.0075370995,79,0.0127818,0.0065011,101,0.0192829,0.026762702,371
0.0139918,0.0055251,91,0.0138775,0.0056394003,102,0.0125961,0.0069208005,84,0.0142359,0.0052810004,104,0.0195169,0.023366302,381
