time_worker_0,idle_time_0,heavy_0,time_worker_1,idle_time_1,heavy_1,time_worker_2,idle_time_2,heavy_2,time_worker_3,idle_time_3,heavy_3,total_chunk_time,total_idle,total_heavy
0.0072473,2.8400216e-05,167,0.0011393,0.0061364,0,0.0011065,0.0061692,0,0.0011189,0.0061568003,0,0.0072757,0.0184908,167
0.0073439,4.7000125e-05,167,0.0011012,0.0062897,0,0.001103,0.0062879,0,0.001159,0.0062319003,0,0.0073909,0.0188565,167
0.0072778,1.8300023e-05,167,0.0011303,0.0061657997,0,0.0011088,0.0061872997,0,0.0010717,0.0062244,0,0.0072961,0.0185958,167
0.0071538,2.8799754e-05,167,0.0010751,0.0061075,0,0.0011144,0.0060682,0,0.0010977,0.0060849,0,0.0071826,0.0182894,167
0.0070995,2.609985e-05,167,0.0011001,0.0060254997,0,0.0011275,0.0059980997,0,0.0011201,0.0060054995,0,0.0071256,0.018055199,167
0.0070478,2.4800189e-05,167,0.0010702,0.0060024,0,0.0010761,0.0059965,0,0.0010549,0.0060177,0,0.0070726,0.0180414,167
0.0072811,3.0800235e-05,167,0.0010987,0.0062132003,0,0.0010684,0.0062435,0,0.0010858,0.0062261,0,0.0073119,0.018713601,167
0.007587,2.9500108e-05,167,0.0010937,0.0065228,0,0.0012365,0.00638,0,0.001086,0.0065305,0,0.0076165,0.019462802,167
0.0081912,3.429968e-05,167,0.0012305,0.0069949995,0,0.0012671,0.0069584,0,0.0012148,0.0070106997,0,0.0082255,0.0209984,167
0.0078994,2.4099834e-05,167,0.0011206,0.0068028998,0,0.0011599,0.0067636,0,0.0011278,0.0067956997,0,0.0079235,0.0203863,167
0.0074874,2.6300084e-05,167,0.0010971,0.0064166,0,0.0011097,0.0064040003,0,0.0010884,0.0064253,0,0.0075137,0.0192722,167
0.0074762,3.3299904e-05,167,0.0012169,0.0062925997,0,0.0011967,0.0063127996,0,0.0012137,0.0062957997,0,0.0075095,0.0189345,167
0.0075448,3.949972e-05,167,0.001189,0.0063953,0,0.0011702,0.0064141,0,0.0011277,0.0064566,0,0.0075843,0.0193055,167
0.007318,3.6400277e-05,167,0.001164,0.0061904,0,0.0011384,0.006216,0,0.0011006,0.0062538004,0,0.0073544,0.0186966,167
0.0074583,3.1200238e-05,167,0.00116,0.0063295,0,0.0011392,0.0063503003,0,0.0011019,0.0063876,0,0.0074895,0.0190986,167
0.0076714,2.8099865e-05,167,0.0011601,0.0065393997,0,0.0011413,0.0065582,0,0.0011025,0.0065969997,0,0.0076995,0.019722698,167
0.0075722,2.7399976e-05,167,0.0011947,0.0064049,0,0.001176,0.0064236,0,0.0011322,0.0064674,0,0.0075996,0.0193233,167
0.0069302,3.1400006e-05,167,0.0011041,0.0058575,0,0.0010836,0.005878,0,0.0010779,0.0058837,0,0.0069616,0.0176506,167
